,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,프랜차이즈_점포_수,연간_개업_수_합,연간_폐업_수_합,2024_연평균_유동인구,영역_면적,점포_증감률,경쟁도_지수,업종_면적_밀도,점포당_유동인구,전망_등급
2071,11440585,도화동,CS100010,커피-음료,37,64,27,9,7,4297561.75,625018,0.05405405405405406,1.0,59.198295089101435,116150.31756756757,보통
2072,11440590,용강동,CS100001,한식음식점,172,209,37,43,34,5866980.0,790602,0.05232558139534884,0.9999999999999999,217.55573600876295,34110.348837209305,보통
2073,11440590,용강동,CS100002,중식음식점,11,11,0,1,4,5866980.0,790602,-0.2727272727272727,1.0,13.91344823311856,533361.8181818182,주의
2074,11440590,용강동,CS100003,일식음식점,25,31,6,7,2,5866980.0,790602,0.2,0.9999999999999999,31.621473257087636,234679.2,보통
2075,11440590,용강동,CS100004,양식음식점,23,25,2,1,2,5866980.0,790602,-0.043478260869565216,1.0,29.091755396520625,255086.08695652173,주의
2076,11440590,용강동,CS100005,제과점,7,16,9,2,0,5866980.0,790602,0.2857142857142857,1.0,8.854012511984537,838140.0,전망 좋음
2077,11440590,용강동,CS100006,패스트푸드점,6,16,10,5,6,5866980.0,790602,-0.16666666666666666,1.0,7.589153581701033,977830.0,주의
2078,11440590,용강동,CS100007,치킨전문점,4,11,7,1,5,5866980.0,790602,-1.0,1.0,5.0594357211340215,1466745.0,주의
2079,11440590,용강동,CS100008,분식전문점,12,18,6,2,4,5866980.0,790602,-0.16666666666666666,1.0,15.178307163402065,488915.0,주의
2080,11440590,용강동,CS100009,호프-간이주점,52,57,5,7,12,5866980.0,790602,-0.09615384615384616,1.0,65.77266437474228,112826.53846153847,주의
2081,11440590,용강동,CS100010,커피-음료,50,72,22,16,17,5866980.0,790602,-0.02,0.9999999999999999,63.24294651417527,117339.6,주의
2082,11440600,대흥동,CS100001,한식음식점,118,134,16,21,8,7259865.25,858570,0.11016949152542373,1.0,137.43783267526234,61524.28177966102,보통
2083,11440600,대흥동,CS100002,중식음식점,15,15,0,3,2,7259865.25,858570,0.06666666666666667,1.0,17.47091093329606,483991.01666666666,보통
2084,11440600,대흥동,CS100003,일식음식점,12,14,2,2,2,7259865.25,858570,0.0,1.0,13.976728746636848,604988.7708333334,전망 좋음
2085,11440600,대흥동,CS100004,양식음식점,23,27,4,9,2,7259865.25,858570,0.30434782608695654,0.9999999999999999,26.788730097720627,315646.3152173913,보통
2086,11440600,대흥동,CS100005,제과점,17,22,5,5,8,7259865.25,858570,-0.17647058823529413,1.0,19.8003657244022,427050.89705882355,주의
2087,11440600,대흥동,CS100006,패스트푸드점,6,16,10,3,10,7259865.25,858570,-1.1666666666666667,1.0,6.988364373318424,1209977.5416666667,주의
2088,11440600,대흥동,CS100007,치킨전문점,6,12,6,1,2,7259865.25,858570,-0.16666666666666666,1.0,6.988364373318424,1209977.5416666667,주의
2089,11440600,대흥동,CS100008,분식전문점,25,36,11,3,7,7259865.25,858570,-0.16,0.9999999999999999,29.118184888826768,290394.61,주의
2090,11440600,대흥동,CS100009,호프-간이주점,26,31,5,5,5,7259865.25,858570,0.0,1.0,30.28291228437984,279225.58653846156,보통
2091,11440600,대흥동,CS100010,커피-음료,76,98,22,25,23,7259865.25,858570,0.02631578947368421,1.0,88.51928206203337,95524.5427631579,보통
2092,11440610,염리동,CS100001,한식음식점,66,76,10,13,13,5205562.25,491468,0.0,1.0000000000000002,134.29155102671996,78872.1553030303,보통
2093,11440610,염리동,CS100002,중식음식점,6,7,1,1,3,5205562.25,491468,-0.3333333333333333,1.0,12.208322820610904,867593.7083333334,주의
2094,11440610,염리동,CS100003,일식음식점,11,14,3,2,0,5205562.25,491468,0.18181818181818182,1.0,22.381925171119992,473232.9318181818,보통
2095,11440610,염리동,CS100004,양식음식점,16,18,2,3,1,5205562.25,491468,0.125,1.0,32.55552752162908,325347.640625,보통
2096,11440610,염리동,CS100005,제과점,16,18,2,3,0,5205562.25,491468,0.1875,1.0,32.55552752162908,325347.640625,보통
2097,11440610,염리동,CS100006,패스트푸드점,6,16,10,2,5,5205562.25,491468,-0.5,1.0,12.208322820610904,867593.7083333334,주의
2098,11440610,염리동,CS100007,치킨전문점,4,9,5,1,2,5205562.25,491468,-0.25,1.0,8.13888188040727,1301390.5625,주의
2099,11440610,염리동,CS100008,분식전문점,21,27,6,5,6,5205562.25,491468,-0.047619047619047616,0.9999999999999999,42.72912987213817,247883.91666666666,주의
2100,11440610,염리동,CS100009,호프-간이주점,13,15,2,0,2,5205562.25,491468,-0.15384615384615385,1.0,26.451366111323626,400427.8653846154,주의
2101,11440610,염리동,CS100010,커피-음료,40,55,15,11,6,5205562.25,491468,0.125,1.0,81.3888188040727,130139.05625,보통
2102,11440630,신수동,CS100001,한식음식점,77,85,8,22,18,5029473.75,797879,0.05194805194805195,1.0,96.50586116441215,65317.84090909091,보통
2103,11440630,신수동,CS100002,중식음식점,7,7,0,0,0,5029473.75,797879,0.0,1.0,8.77326010585565,718496.25,전망 좋음
2104,11440630,신수동,CS100003,일식음식점,9,10,1,4,1,5029473.75,797879,0.3333333333333333,1.0,11.279905850385836,558830.4166666666,전망 좋음
2105,11440630,신수동,CS100004,양식음식점,13,14,1,3,4,5029473.75,797879,-0.07692307692307693,1.0,16.293197339446206,386882.5961538461,주의
2106,11440630,신수동,CS100005,제과점,11,13,2,2,1,5029473.75,797879,0.09090909090909091,1.0,13.786551594916022,457224.88636363635,보통
2107,11440630,신수동,CS100006,패스트푸드점,4,11,7,1,1,5029473.75,797879,0.0,1.0,5.0132914890603715,1257368.4375,전망 좋음
2108,11440630,신수동,CS100007,치킨전문점,2,11,9,1,4,5029473.75,797879,-1.5,1.0,2.5066457445301857,2514736.875,주의
2109,11440630,신수동,CS100008,분식전문점,22,25,3,6,6,5029473.75,797879,0.0,0.9999999999999999,27.573103189832043,228612.44318181818,보통
2110,11440630,신수동,CS100009,호프-간이주점,10,14,4,1,4,5029473.75,797879,-0.3,1.0,12.533228722650929,502947.375,주의
2111,11440630,신수동,CS100010,커피-음료,45,51,6,10,12,5029473.75,797879,-0.044444444444444446,0.9999999999999999,56.399529251929174,111766.08333333333,주의
2112,11440655,서강동,CS100001,한식음식점,141,157,16,38,26,6131158.75,1478577,0.0851063829787234,1.0,95.36195950565983,43483.395390070924,보통
2113,11440655,서강동,CS100002,중식음식점,13,14,1,2,9,6131158.75,1478577,-0.5384615384615384,1.0,8.792237401231048,471627.5961538461,주의
2114,11440655,서강동,CS100003,일식음식점,46,51,5,13,11,6131158.75,1478577,0.043478260869565216,1.0,31.110993881279093,133286.0597826087,보통
2115,11440655,서강동,CS100004,양식음식점,51,52,1,12,20,6131158.75,1478577,-0.1568627450980392,0.9999999999999999,34.49262365098334,120218.79901960785,주의
2116,11440655,서강동,CS100005,제과점,23,30,7,4,6,6131158.75,1478577,-0.08695652173913043,1.0,15.555496940639546,266572.1195652174,주의
2117,11440655,서강동,CS100006,패스트푸드점,13,23,10,5,8,6131158.75,1478577,-0.23076923076923078,0.9999999999999999,8.792237401231048,471627.5961538461,주의
2118,11440655,서강동,CS100007,치킨전문점,5,18,13,2,3,6131158.75,1478577,-0.2,1.0,3.3816297697042494,1226231.75,주의
2119,11440655,서강동,CS100008,분식전문점,26,31,5,7,6,6131158.75,1478577,0.038461538461538464,1.0,17.584474802462097,235813.79807692306,보통
2120,11440655,서강동,CS100009,호프-간이주점,72,82,10,9,31,6131158.75,1478577,-0.3055555555555556,1.0,48.69546868374119,85154.98263888889,주의
2121,11440655,서강동,CS100010,커피-음료,117,138,21,27,40,6131158.75,1478577,-0.1111111111111111,1.0,79.13013661107944,52403.06623931624,주의
2122,11440660,서교동,CS100001,한식음식점,767,870,103,200,149,17623087.5,1678981,0.06649282920469361,1.0,456.82470498474964,22976.646023468056,보통
2123,11440660,서교동,CS100002,중식음식점,105,123,18,18,21,17623087.5,1678981,-0.02857142857142857,1.0,62.537932233896626,167838.92857142858,주의
2124,11440660,서교동,CS100003,일식음식점,227,256,29,74,48,17623087.5,1678981,0.1145374449339207,0.9999999999999999,135.20105349613843,77634.74669603525,보통
2125,11440660,서교동,CS100004,양식음식점,248,272,24,48,55,17623087.5,1678981,-0.028225806451612902,0.9999999999999999,147.70863994291776,71060.8366935484,주의
2126,11440660,서교동,CS100005,제과점,100,127,27,18,24,17623087.5,1678981,-0.06,1.0,59.559935460853936,176230.875,주의
2127,11440660,서교동,CS100006,패스트푸드점,78,116,38,13,32,17623087.5,1678981,-0.24358974358974358,1.0,46.45674965946607,225937.01923076922,주의
2128,11440660,서교동,CS100007,치킨전문점,20,53,33,1,12,17623087.5,1678981,-0.55,1.0,11.911987092170786,881154.375,주의
2129,11440660,서교동,CS100008,분식전문점,128,158,30,32,39,17623087.5,1678981,-0.0546875,1.0,76.23671738989303,137680.37109375,주의
2130,11440660,서교동,CS100009,호프-간이주점,498,542,44,48,109,17623087.5,1678981,-0.12248995983935743,1.0,296.6084785950526,35387.72590361446,주의
2131,11440660,서교동,CS100010,커피-음료,655,756,101,126,122,17623087.5,1678981,0.0061068702290076335,0.9999999999999999,390.11757726859327,26905.477099236643,보통
2132,11440680,합정동,CS100001,한식음식점,174,196,22,39,22,4644233.0,1712389,0.09770114942528736,1.0,101.61242568131424,26690.994252873563,보통
2133,11440680,합정동,CS100002,중식음식점,14,19,5,4,2,4644233.0,1712389,0.14285714285714285,1.0,8.175712411140227,331730.9285714286,보통
2134,11440680,합정동,CS100003,일식음식점,53,58,5,14,7,4644233.0,1712389,0.1320754716981132,1.0,30.95091127074514,87627.03773584905,보통
2135,11440680,합정동,CS100004,양식음식점,60,65,5,9,16,4644233.0,1712389,-0.11666666666666667,1.0,35.03876747631526,77403.88333333333,주의
2136,11440680,합정동,CS100005,제과점,35,37,2,3,7,4644233.0,1712389,-0.11428571428571428,1.0,20.439281027850566,132692.37142857144,주의
2137,11440680,합정동,CS100006,패스트푸드점,18,22,4,0,1,4644233.0,1712389,-0.05555555555555555,1.0000000000000002,10.511630242894576,258012.94444444444,주의
2138,11440680,합정동,CS100007,치킨전문점,1,9,8,2,0,4644233.0,1712389,2.0,1.0,0.5839794579385875,4644233.0,전망 좋음
2139,11440680,합정동,CS100008,분식전문점,23,27,4,4,6,4644233.0,1712389,-0.08695652173913043,0.9999999999999999,13.431527532587515,201923.1739130435,주의
2140,11440680,합정동,CS100009,호프-간이주점,109,119,10,10,13,4644233.0,1712389,-0.027522935779816515,0.9999999999999999,63.653760915306044,42607.64220183486,주의
2141,11440680,합정동,CS100010,커피-음료,150,180,30,26,30,4644233.0,1712389,-0.02666666666666667,1.0,87.59691869078813,30961.553333333333,주의
2142,11440690,망원1동,CS100001,한식음식점,166,173,7,34,15,7245934.0,1101005,0.1144578313253012,1.0,150.77134072960612,43650.20481927711,보통
2143,11440690,망원1동,CS100002,중식음식점,15,17,2,2,4,7245934.0,1101005,-0.13333333333333333,0.9999999999999999,13.623916330988505,483062.26666666666,주의
2144,11440690,망원1동,CS100003,일식음식점,35,36,1,10,10,7245934.0,1101005,0.0,0.9999999999999999,31.789138105639847,207026.6857142857,보통
2145,11440690,망원1동,CS100004,양식음식점,60,64,4,9,13,7245934.0,1101005,-0.06666666666666667,1.0,54.49566532395402,120765.56666666667,주의
2146,11440690,망원1동,CS100005,제과점,45,47,2,11,5,7245934.0,1101005,0.13333333333333333,1.0000000000000002,40.871748992965514,161020.75555555554,보통
2147,11440690,망원1동,CS100006,패스트푸드점,16,26,10,7,6,7245934.0,1101005,0.0625,1.0,14.532177419721073,452870.875,보통
2148,11440690,망원1동,CS100007,치킨전문점,9,20,11,2,3,7245934.0,1101005,-0.1111111111111111,1.0,8.174349798593104,805103.7777777778,주의
2149,11440690,망원1동,CS100008,분식전문점,39,45,6,9,3,7245934.0,1101005,0.15384615384615385,1.0,35.42218246057011,185793.1794871795,보통
2150,11440690,망원1동,CS100009,호프-간이주점,56,58,2,5,10,7245934.0,1101005,-0.08928571428571429,1.0000000000000002,50.86262096902375,129391.67857142857,주의
2151,11440690,망원1동,CS100010,커피-음료,145,160,15,28,33,7245934.0,1101005,-0.034482758620689655,1.0,131.69785786622222,49971.95862068966,주의
2152,11440700,망원2동,CS100001,한식음식점,104,116,12,26,16,5827825.25,676411,0.09615384615384616,1.0,153.75267403989588,56036.78125,보통
2153,11440700,망원2동,CS100002,중식음식점,11,11,0,2,3,5827825.25,676411,-0.09090909090909091,1.0,16.262302061912063,529802.2954545454,주의
2154,11440700,망원2동,CS100003,일식음식점,10,10,0,3,2,5827825.25,676411,0.1,1.0,14.783910965374602,582782.525,전망 좋음
2155,11440700,망원2동,CS100004,양식음식점,10,11,1,3,1,5827825.25,676411,0.2,1.0,14.783910965374602,582782.525,전망 좋음
2156,11440700,망원2동,CS100005,제과점,14,17,3,3,4,5827825.25,676411,-0.07142857142857142,0.9999999999999999,20.697475351524442,416273.23214285716,주의
2157,11440700,망원2동,CS100006,패스트푸드점,7,13,6,2,2,5827825.25,676411,0.0,1.0,10.348737675762221,832546.4642857143,전망 좋음
2158,11440700,망원2동,CS100007,치킨전문점,4,17,13,1,5,5827825.25,676411,-1.0,1.0,5.913564386149841,1456956.3125,주의
2159,11440700,망원2동,CS100008,분식전문점,18,23,5,6,3,5827825.25,676411,0.16666666666666666,1.0,26.611039737674286,323768.06944444444,보통
2160,11440700,망원2동,CS100009,호프-간이주점,22,26,4,2,1,5827825.25,676411,0.045454545454545456,1.0,32.524604123824126,264901.1477272727,보통
2161,11440700,망원2동,CS100010,커피-음료,68,76,8,11,26,5827825.25,676411,-0.22058823529411764,1.0,100.5305945645473,85703.3125,주의
2162,11440710,연남동,CS100001,한식음식점,176,185,9,46,32,6481653.0,647438,0.07954545454545454,1.0,271.8407013490095,36827.57386363636,보통
2163,11440710,연남동,CS100002,중식음식점,31,31,0,5,7,6481653.0,647438,-0.06451612903225806,1.0,47.88103262397326,209085.5806451613,주의
2164,11440710,연남동,CS100003,일식음식점,88,97,9,27,23,6481653.0,647438,0.045454545454545456,1.0,135.92035067450476,73655.14772727272,보통
2165,11440710,연남동,CS100004,양식음식점,143,146,3,39,33,6481653.0,647438,0.04195804195804196,1.0,220.87056984607023,45326.244755244756,보통
2166,11440710,연남동,CS100005,제과점,98,102,4,20,20,6481653.0,647438,0.0,1.0,151.36584506933482,66139.3163265306,보통
2167,11440710,연남동,CS100006,패스트푸드점,35,37,2,3,8,6481653.0,647438,-0.14285714285714285,1.0,54.059230381905294,185190.08571428573,주의
2168,11440710,연남동,CS100007,치킨전문점,2,9,7,0,2,6481653.0,647438,-1.0,1.0,3.089098878966017,3240826.5,주의
2169,11440710,연남동,CS100008,분식전문점,36,39,3,14,8,6481653.0,647438,0.16666666666666666,1.0,55.60377982138831,180045.91666666666,보통
2170,11440710,연남동,CS100009,호프-간이주점,146,149,3,14,41,6481653.0,647438,-0.18493150684931506,1.0,225.50421816451924,44394.88356164384,주의
2171,11440710,연남동,CS100010,커피-음료,304,317,13,54,77,6481653.0,647438,-0.0756578947368421,1.0000000000000002,469.54302960283457,21321.22697368421,주의
2172,11440720,성산1동,CS100001,한식음식점,88,98,10,20,19,5877459.0,859254,0.011363636363636364,0.9999999999999999,102.414419950329,66789.30681818182,보통
2173,11440720,성산1동,CS100002,중식음식점,10,10,0,4,3,5877459.0,859254,0.1,1.0,11.638002267082841,587745.9,전망 좋음
2174,11440720,성산1동,CS100003,일식음식점,16,18,2,2,1,5877459.0,859254,0.0625,1.0,18.62080362733255,367341.1875,보통
2175,11440720,성산1동,CS100004,양식음식점,15,16,1,3,3,5877459.0,859254,0.0,1.0,17.457003400624263,391830.6,보통
2176,11440720,성산1동,CS100005,제과점,19,20,1,3,7,5877459.0,859254,-0.21052631578947367,0.9999999999999999,22.1122043074574,309339.94736842107,주의
2177,11440720,성산1동,CS100006,패스트푸드점,10,15,5,1,4,5877459.0,859254,-0.3,1.0,11.638002267082841,587745.9,주의
2178,11440720,성산1동,CS100007,치킨전문점,3,7,4,0,2,5877459.0,859254,-0.6666666666666666,0.9999999999999998,3.4914006801248525,1959153.0,주의
2179,11440720,성산1동,CS100008,분식전문점,12,16,4,7,3,5877459.0,859254,0.3333333333333333,1.0,13.96560272049941,489788.25,보통
2180,11440720,성산1동,CS100009,호프-간이주점,15,18,3,1,1,5877459.0,859254,0.0,1.0,17.457003400624263,391830.6,보통
2181,11440720,성산1동,CS100010,커피-음료,65,74,9,20,19,5877459.0,859254,0.015384615384615385,1.0,75.64701473603847,90422.44615384615,보통
2182,11440730,성산2동,CS100001,한식음식점,88,102,14,18,13,6861492.75,1978724,0.056818181818181816,1.0000000000000002,44.47310488981788,77971.50852272728,보통
2183,11440730,성산2동,CS100002,중식음식점,13,16,3,3,2,6861492.75,1978724,0.07692307692307693,1.0,6.5698904950867325,527807.1346153846,보통
2184,11440730,성산2동,CS100003,일식음식점,13,16,3,1,3,6861492.75,1978724,-0.15384615384615385,1.0,6.5698904950867325,527807.1346153846,주의
2185,11440730,성산2동,CS100004,양식음식점,6,7,1,1,2,6861492.75,1978724,-0.16666666666666666,1.0,3.032257151578492,1143582.125,주의
2186,11440730,성산2동,CS100005,제과점,17,22,5,3,2,6861492.75,1978724,0.058823529411764705,1.0,8.591395262805728,403617.2205882353,보통
2187,11440730,성산2동,CS100006,패스트푸드점,8,20,12,4,5,6861492.75,1978724,-0.125,1.0,4.04300953543799,857686.59375,주의
2188,11440730,성산2동,CS100007,치킨전문점,3,14,11,1,1,6861492.75,1978724,0.0,0.9999999999999998,1.516128575789246,2287164.25,전망 좋음
2189,11440730,성산2동,CS100008,분식전문점,29,39,10,5,9,6861492.75,1978724,-0.13793103448275862,1.0,14.655909565962713,236603.19827586206,주의
2190,11440730,성산2동,CS100009,호프-간이주점,19,23,4,3,3,6861492.75,1978724,0.0,1.0,9.602147646665225,361131.19736842107,보통
2191,11440730,성산2동,CS100010,커피-음료,48,60,12,7,10,6861492.75,1978724,-0.0625,1.0,24.258057212627936,142947.765625,주의
2192,11440740,상암동,CS100001,한식음식점,270,340,70,68,47,5315512.5,8402415,0.07777777777777778,1.0,32.133618727473,19687.083333333332,보통
2193,11440740,상암동,CS100002,중식음식점,32,41,9,8,11,5315512.5,8402415,-0.09375,1.0,3.808428886219022,166109.765625,주의
2194,11440740,상암동,CS100003,일식음식점,63,76,13,19,17,5315512.5,8402415,0.031746031746031744,1.0,7.497844369743699,84373.21428571429,보통
2195,11440740,상암동,CS100004,양식음식점,49,59,10,10,7,5315512.5,8402415,0.061224489795918366,1.0,5.831656732022877,108479.8469387755,보통
2196,11440740,상암동,CS100005,제과점,19,27,8,5,6,5315512.5,8402415,-0.05263157894736842,1.0,2.261254651192544,279763.8157894737,주의
2197,11440740,상암동,CS100006,패스트푸드점,20,38,18,5,8,5315512.5,8402415,-0.15,0.9999999999999999,2.380268053886889,265775.625,주의
2198,11440740,상암동,CS100007,치킨전문점,9,20,11,1,5,5315512.5,8402415,-0.4444444444444444,1.0,1.0711206242490998,590612.5,주의
